Order,MRCA,Leaves,Family,Family MRCA,Subfamily,Subfamily MRCA,Genus,Genus MRCA,Family_Names,Family_Source
Aliceevansvirales,NC_000871_NC_028911_0.463084,NC_070677,Aliceevansviridae,NC_000871_NC_070901_0.563017,Callistovirinae,NC_000871_NC_070672_0.679237,Moineauvirus_1,NC_000871_NC_070673_0.778522,Aliceevansviridae,ICTV VMR40
Aliceevansvirales,NC_000871_NC_028911_0.463084,NC_070682,Aliceevansviridae,NC_000871_NC_070901_0.563017,Callistovirinae,NC_000871_NC_070672_0.679237,Moineauvirus_2,NC_002185_NC_070679_0.781009,Aliceevansviridae,ICTV VMR40
Aliceevansvirales,NC_000871_NC_028911_0.463084,NC_070681,Aliceevansviridae,NC_000871_NC_070901_0.563017,Callistovirinae,NC_000871_NC_070672_0.679237,Moineauvirus_2,NC_002185_NC_070679_0.781009,Aliceevansviridae,ICTV VMR40
Aliceevansvirales,NC_000871_NC_028911_0.463084,NC_070702,Aliceevansviridae,NC_000871_NC_070901_0.563017,Callistovirinae,NC_000871_NC_070672_0.679237,Moineauvirus_2,NC_002185_NC_070679_0.781009,Aliceevansviridae,ICTV VMR40
Aliceevansvirales,NC_000871_NC_028911_0.463084,NC_070686,Aliceevansviridae,NC_000871_NC_070901_0.563017,Callistovirinae,NC_000871_NC_070672_0.679237,Moineauvirus_2,NC_002185_NC_070679_0.781009,Aliceevansviridae,ICTV VMR40
Aliceevansvirales,NC_000871_NC_028911_0.463084,NC_070664,Aliceevansviridae,NC_000871_NC_070901_0.563017,Callistovirinae,NC_000871_NC_070672_0.679237,Moineauvirus_2,NC_002185_NC_070679_0.781009,Aliceevansviridae,ICTV VMR40
Aliceevansvirales,NC_000871_NC_028911_0.463084,NC_070710,Aliceevansviridae,NC_000871_NC_070901_0.563017,Callistovirinae,NC_000871_NC_070672_0.679237,Moineauvirus_2,NC_002185_NC_070679_0.781009,Aliceevansviridae,ICTV VMR40
Aliceevansvirales,NC_000871_NC_028911_0.463084,NC_070711,Aliceevansviridae,NC_000871_NC_070901_0.563017,Callistovirinae,NC_000871_NC_070672_0.679237,Moineauvirus_2,NC_002185_NC_070679_0.781009,Aliceevansviridae,ICTV VMR40
Aliceevansvirales,NC_000871_NC_028911_0.463084,NC_070712,Aliceevansviridae,NC_000871_NC_070901_0.563017,Callistovirinae,NC_000871_NC_070672_0.679237,Moineauvirus_2,NC_002185_NC_070679_0.781009,Aliceevansviridae,ICTV VMR40
Aliceevansvirales,NC_000871_NC_028911_0.463084,NC_070663,Aliceevansviridae,NC_000871_NC_070901_0.563017,Callistovirinae,NC_000871_NC_070672_0.679237,Moineauvirus_2,NC_002185_NC_070679_0.781009,Aliceevansviridae,ICTV VMR40
Aliceevansvirales,NC_000871_NC_028911_0.463084,NC_070653,Aliceevansviridae,NC_000871_NC_070901_0.563017,Callistovirinae,NC_000871_NC_070672_0.679237,Moineauvirus_2,NC_002185_NC_070679_0.781009,Aliceevansviridae,ICTV VMR40
Aliceevansvirales,NC_000871_NC_028911_0.463084,NC_070683,Aliceevansviridae,NC_000871_NC_070901_0.563017,Callistovirinae,NC_000871_NC_070672_0.679237,Moineauvirus_2,NC_002185_NC_070679_0.781009,Aliceevansviridae,ICTV VMR40
Aliceevansvirales,NC_000871_NC_028911_0.463084,NC_070688,Aliceevansviridae,NC_000871_NC_070901_0.563017,Callistovirinae,NC_000871_NC_070672_0.679237,Moineauvirus_2,NC_002185_NC_070679_0.781009,Aliceevansviridae,ICTV VMR40
Aliceevansvirales,NC_000871_NC_028911_0.463084,NC_070674,Aliceevansviridae,NC_000871_NC_070901_0.563017,Callistovirinae,NC_000871_NC_070672_0.679237,Moineauvirus_2,NC_002185_NC_070679_0.781009,Aliceevansviridae,ICTV VMR40
Aliceevansvirales,NC_000871_NC_028911_0.463084,NC_070725,Aliceevansviridae,NC_000871_NC_070901_0.563017,Callistovirinae,NC_000871_NC_070672_0.679237,Moineauvirus_2,NC_002185_NC_070679_0.781009,Aliceevansviridae,ICTV VMR40
Aliceevansvirales,NC_000871_NC_028911_0.463084,NC_070693,Aliceevansviridae,NC_000871_NC_070901_0.563017,Callistovirinae,NC_000871_NC_070672_0.679237,Moineauvirus_2,NC_002185_NC_070679_0.781009,Aliceevansviridae,ICTV VMR40
Aliceevansvirales,NC_000871_NC_028911_0.463084,NC_070671,Aliceevansviridae,NC_000871_NC_070901_0.563017,Callistovirinae,NC_000871_NC_070672_0.679237,Moineauvirus_2,NC_002185_NC_070679_0.781009,Aliceevansviridae,ICTV VMR40
Aliceevansvirales,NC_000871_NC_028911_0.463084,NC_070705,Aliceevansviridae,NC_000871_NC_070901_0.563017,Callistovirinae,NC_000871_NC_070672_0.679237,Moineauvirus_1,NC_000871_NC_070673_0.778522,Aliceevansviridae,ICTV VMR40
Aliceevansvirales,NC_000871_NC_028911_0.463084,NC_000871,Aliceevansviridae,NC_000871_NC_070901_0.563017,Callistovirinae,NC_000871_NC_070672_0.679237,Moineauvirus_1,NC_000871_NC_070673_0.778522,Aliceevansviridae,ICTV VMR40
Aliceevansvirales,NC_000871_NC_028911_0.463084,NC_070660,Aliceevansviridae,NC_000871_NC_070901_0.563017,Callistovirinae,NC_000871_NC_070672_0.679237,Moineauvirus_2,NC_002185_NC_070679_0.781009,Aliceevansviridae,ICTV VMR40
Aliceevansvirales,NC_000871_NC_028911_0.463084,NC_070718,Aliceevansviridae,NC_000871_NC_070901_0.563017,Callistovirinae,NC_000871_NC_070672_0.679237,Moineauvirus_2,NC_002185_NC_070679_0.781009,Aliceevansviridae,ICTV VMR40
Aliceevansvirales,NC_000871_NC_028911_0.463084,NC_013645,Aliceevansviridae,NC_000871_NC_070901_0.563017,Callistovirinae,NC_000871_NC_070672_0.679237,Moineauvirus_2,NC_002185_NC_070679_0.781009,Aliceevansviridae,ICTV VMR40
Aliceevansvirales,NC_000871_NC_028911_0.463084,NC_070669,Aliceevansviridae,NC_000871_NC_070901_0.563017,Callistovirinae,NC_000871_NC_070672_0.679237,Moineauvirus_2,NC_002185_NC_070679_0.781009,Aliceevansviridae,ICTV VMR40
Aliceevansvirales,NC_000871_NC_028911_0.463084,NC_070707,Aliceevansviridae,NC_000871_NC_070901_0.563017,Callistovirinae,NC_000871_NC_070672_0.679237,Moineauvirus_1,NC_000871_NC_070673_0.778522,Aliceevansviridae,ICTV VMR40
Magrovirales,OR863078_ON649700_0.515403,ON649702,Aoguangviridae,OR863078_ON649702_0.557418,Sanchovirinae,OR863078_NC_062757_0.431681,Senitvirus,OR863078_ON649700_0.515403,Aoguangviridae,ICTV VMR40
Magrovirales,OR863078_ON649700_0.515403,OR863078,Aoguangviridae,OR863078_ON649702_0.557418,Sanchovirinae,OR863078_NC_062757_0.431681,Senitvirus,OR863078_ON649700_0.515403,Aoguangviridae,ICTV VMR40
Kirjokansivirales_1,NC_021329_NC_062757_0.484098,NC_062739,Haloferuviridae,NC_021329_NC_062739_0.555603,Sanchovirinae,OR863078_NC_062757_0.431681,Dpdavirus,NC_062761_NC_062757_0.450076,Haloferuviridae,ICTV VMR40
Kirjokansivirales_1,NC_021329_NC_062757_0.484098,NC_021329,Haloferuviridae,NC_021329_NC_062739_0.555603,Sanchovirinae,OR863078_NC_062757_0.431681,Dpdavirus,NC_062761_NC_062757_0.450076,Haloferuviridae,ICTV VMR40
Kirjokansivirales_1,NC_021329_NC_062757_0.484098,NC_062762,Haloferuviridae,NC_021329_NC_062739_0.555603,Sanchovirinae,OR863078_NC_062757_0.431681,Dpdavirus,NC_062761_NC_062757_0.450076,Haloferuviridae,ICTV VMR40
Juravirales_1,ON649701_ON649699_0.493931,NC_021471,Shortaselviridae,ON649701_NC_021471_0.548087,Sanchovirinae,OR863078_NC_062757_0.431681,Lonfivirus,ON649701_ON649699_0.493931,Shortaselviridae,ICTV VMR40
Juravirales_1,ON649701_ON649699_0.493931,ON649701,Shortaselviridae,ON649701_NC_021471_0.548087,Sanchovirinae,OR863078_NC_062757_0.431681,Lonfivirus,ON649701_ON649699_0.493931,Shortaselviridae,ICTV VMR40
Adrikavirales,NC_062761_PP497040_0.520449,PP497040,Suolaviridae,NC_062761_PP497040_0.520449,Sanchovirinae,OR863078_NC_062757_0.431681,Dpdavirus,NC_062761_NC_062757_0.450076,Suolaviridae,ICTV VMR40
Adrikavirales,NC_062761_PP497040_0.520449,NC_062761,Suolaviridae,NC_062761_PP497040_0.520449,Sanchovirinae,OR863078_NC_062757_0.431681,Dpdavirus,NC_062761_NC_062757_0.450076,Suolaviridae,ICTV VMR40
Kirjokansivirales_1,NC_021329_NC_062757_0.484098,NC_062757,Haloferuviridae,,Sanchovirinae,OR863078_NC_062757_0.431681,Dpdavirus,NC_062761_NC_062757_0.450076,,
Magrovirales,OR863078_ON649700_0.515403,ON649700,Aoguangviridae,,Sanchovirinae,OR863078_NC_062757_0.431681,Senitvirus,OR863078_ON649700_0.515403,,
Juravirales_1,ON649701_ON649699_0.493931,ON649699,Shortaselviridae,,Sanchovirinae,OR863078_NC_062757_0.431681,Lonfivirus,ON649701_ON649699_0.493931,,
Magrovirales,NC_042348_NC_042350_0.818876,NC_042348,Sanchoviridae,,Sanchovirinae,OR863078_NC_062757_0.431681,Holosalinivirus,NC_042348_NC_042350_0.818876,,
Magrovirales,NC_042348_NC_042350_0.818876,NC_042350,Sanchoviridae,,Sanchovirinae,OR863078_NC_062757_0.431681,Holosalinivirus,NC_042348_NC_042350_0.818876,,
Pantevenvirales,NC_000866_NC_041884_0.464944,NC_042013,Arenbergviridae,NC_019401_NC_042013_0.556717,Ixbalanquévirinae,NC_071039_NC_042013_0.580544,Wroclawvirus,NC_071039_NC_042013_0.580544,Arenbergviridae,ICTV VMR40
Pantevenvirales,NC_000866_NC_041884_0.464944,NC_071039,Arenbergviridae,NC_019401_NC_042013_0.556717,Ixbalanquévirinae,NC_071039_NC_042013_0.580544,Wroclawvirus,NC_071039_NC_042013_0.580544,Arenbergviridae,ICTV VMR40
Pantevenvirales,NC_000866_NC_041884_0.464944,NC_027364,Arenbergviridae,NC_019401_NC_042013_0.556717,Xiangliuvirinae,NC_019401_NC_027364_0.662093,Asteriusvirus,NC_025447_NC_027364_0.871828,Arenbergviridae,ICTV VMR40
Pantevenvirales,NC_000866_NC_041884_0.464944,NC_025447,Arenbergviridae,NC_019401_NC_042013_0.556717,Xiangliuvirinae,NC_019401_NC_027364_0.662093,Asteriusvirus,NC_025447_NC_027364_0.871828,Arenbergviridae,ICTV VMR40
Pantevenvirales,NC_000866_NC_041884_0.464944,NC_027399,Arenbergviridae,NC_019401_NC_042013_0.556717,Xiangliuvirinae,NC_019401_NC_027364_0.662093,Alcyoneusvirus,NC_019526_NC_027399_0.84991,Arenbergviridae,ICTV VMR40
Pantevenvirales,NC_000866_NC_041884_0.464944,NC_019526,Arenbergviridae,NC_019401_NC_042013_0.556717,Xiangliuvirinae,NC_019401_NC_027364_0.662093,Alcyoneusvirus,NC_019526_NC_027399_0.84991,Arenbergviridae,ICTV VMR40
Pantevenvirales,NC_000866_NC_041884_0.464944,NC_042116,Arenbergviridae,NC_019401_NC_042013_0.556717,Xiangliuvirinae,NC_019401_NC_027364_0.662093,Eneladusvirus,NC_019401_NC_042116_0.782164,Arenbergviridae,ICTV VMR40
Pantevenvirales,NC_000866_NC_041884_0.464944,NC_041917,Arenbergviridae,NC_019401_NC_042013_0.556717,Xiangliuvirinae,NC_019401_NC_027364_0.662093,Eneladusvirus,NC_019401_NC_042116_0.782164,Arenbergviridae,ICTV VMR40
Pantevenvirales,NC_000866_NC_041884_0.464944,NC_019401,Arenbergviridae,NC_019401_NC_042013_0.556717,Xiangliuvirinae,NC_019401_NC_027364_0.662093,Eneladusvirus,NC_019401_NC_042116_0.782164,Arenbergviridae,ICTV VMR40
Pantevenvirales,NC_000866_NC_041884_0.464944,NC_041878,Arenbergviridae,NC_019401_NC_042013_0.556717,Xiangliuvirinae,NC_019401_NC_027364_0.662093,Eneladusvirus,NC_019401_NC_042116_0.782164,Arenbergviridae,ICTV VMR40
Assiduvirales,NC_062753_NC_062745_0.463151,NC_021799,Assiduviridae,NC_062753_NC_021802_0.59227,Pandiavirinae,NC_021799_NC_021802_0.648555,Harrekavirus,NC_062753_NC_062748_0.510072,Assiduviridae,ICTV VMR40
Assiduvirales,NC_062753_NC_062745_0.463151,NC_021802,Assiduviridae,NC_062753_NC_021802_0.59227,Pandiavirinae,NC_021799_NC_021802_0.648555,Harrekavirus,NC_062753_NC_062748_0.510072,Assiduviridae,ICTV VMR40
Assiduvirales,NC_062753_NC_062745_0.463151,NC_062753,Assiduviridae,NC_062753_NC_021802_0.59227,Haikvirinae,NC_062753,Harrekavirus,NC_062753_NC_062748_0.510072,Assiduviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_047711,Autographiviridae,NC_003390_NC_047700_0.569571,Psamathevirinae,NC_047706_NC_047700_0.638262,Krakvirus,NC_047711_NC_047708_0.718011,Autographiviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_047707,Autographiviridae,NC_003390_NC_047700_0.569571,Psamathevirinae,NC_047706_NC_047700_0.638262,Nohivirus,NC_047706_NC_047707_0.78696,Autographiviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_047706,Autographiviridae,NC_003390_NC_047700_0.569571,Psamathevirinae,NC_047706_NC_047700_0.638262,Nohivirus,NC_047706_NC_047707_0.78696,Autographiviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_047708,Autographiviridae,NC_003390_NC_047700_0.569571,Psamathevirinae,NC_047706_NC_047700_0.638262,Krakvirus,NC_047711_NC_047708_0.718011,Autographiviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_047700,Autographiviridae,NC_003390_NC_047700_0.569571,Psamathevirinae,NC_047706_NC_047700_0.638262,Oinezvirus,NC_047700,Autographiviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_047816,Autoscriptoviridae,NC_005045_NC_048029_0.558632,Neraxisvirinae,NC_011201_NC_041912_0.650626,Ampunavirus,NC_047743_NC_047816_0.779758,Autoscriptoviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_041912,Autoscriptoviridae,NC_005045_NC_048029_0.558632,Neraxisvirinae,NC_011201_NC_041912_0.650626,Aqualcavirus,NC_048055_NC_041912_0.704364,Autoscriptoviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_048055,Autoscriptoviridae,NC_005045_NC_048029_0.558632,Neraxisvirinae,NC_011201_NC_041912_0.650626,Aqualcavirus,NC_048055_NC_041912_0.704364,Autoscriptoviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_047743,Autoscriptoviridae,NC_005045_NC_048029_0.558632,Neraxisvirinae,NC_011201_NC_041912_0.650626,Ampunavirus,NC_047743_NC_047816_0.779758,Autoscriptoviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_028988,Autoscriptoviridae,NC_005045_NC_048029_0.558632,Neraxisvirinae,NC_011201_NC_041912_0.650626,Risjevirus,NC_028988_NC_029007_0.793438,Autoscriptoviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_029007,Autoscriptoviridae,NC_005045_NC_048029_0.558632,Neraxisvirinae,NC_011201_NC_041912_0.650626,Risjevirus,NC_028988_NC_029007_0.793438,Autoscriptoviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_011201,Autoscriptoviridae,NC_005045_NC_048029_0.558632,Neraxisvirinae,NC_011201_NC_041912_0.650626,Higashivirus,NC_011201_NC_047930_0.812725,Autoscriptoviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_022987,Autoscriptoviridae,NC_005045_NC_048029_0.558632,Neraxisvirinae,NC_011201_NC_041912_0.650626,Pradovirus,NC_022987_NC_047840_0.807844,Autoscriptoviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_030928,Autoscriptoviridae,NC_005045_NC_048029_0.558632,Neraxisvirinae,NC_011201_NC_041912_0.650626,Pradovirus,NC_022987_NC_047840_0.807844,Autoscriptoviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_047930,Autoscriptoviridae,NC_005045_NC_048029_0.558632,Neraxisvirinae,NC_011201_NC_041912_0.650626,Higashivirus,NC_011201_NC_047930_0.812725,Autoscriptoviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_047762,Autoscriptoviridae,NC_005045_NC_048029_0.558632,Neraxisvirinae,NC_011201_NC_041912_0.650626,Pradovirus,NC_022987_NC_047840_0.807844,Autoscriptoviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_047840,Autoscriptoviridae,NC_005045_NC_048029_0.558632,Neraxisvirinae,NC_011201_NC_041912_0.650626,Pradovirus,NC_022987_NC_047840_0.807844,Autoscriptoviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_054891,Autoscriptoviridae,NC_005045_NC_048029_0.558632,Neraxisvirinae,NC_011201_NC_041912_0.650626,Sukuvirus,NC_054891_NC_047804_0.7724,Autoscriptoviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_047804,Autoscriptoviridae,NC_005045_NC_048029_0.558632,Neraxisvirinae,NC_011201_NC_041912_0.650626,Sukuvirus,NC_054891_NC_047804_0.7724,Autoscriptoviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_022916,Autoscriptoviridae,NC_005045_NC_048029_0.558632,Neraxisvirinae,NC_011201_NC_041912_0.650626,Mguuvirus,NC_022916,Autoscriptoviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_030937,Autoscriptoviridae,NC_005045_NC_048029_0.558632,Neraxisvirinae,NC_011201_NC_041912_0.650626,Pradovirus,NC_022987_NC_047840_0.807844,Autoscriptoviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_041885,Autoscriptoviridae,NC_005045_NC_048029_0.558632,Selurianvirinae,NC_022917_NC_041885_0.636098,Jiaoyazivirus,NC_022917_NC_041885_0.636098,Autoscriptoviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_022917,Autoscriptoviridae,NC_005045_NC_048029_0.558632,Selurianvirinae,NC_022917_NC_041885_0.636098,Jiaoyazivirus,NC_022917_NC_041885_0.636098,Autoscriptoviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_048050,Autotranscriptaviridae,NC_001271_NC_048131_0.549208,Threxiavirinae,NC_048050_NC_047704_0.634939,Chosvirus,NC_048050_NC_047703_0.701041,Autotranscriptaviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_020482,Autotranscriptaviridae,NC_001271_NC_048131_0.549208,Threxiavirinae,NC_048050_NC_047704_0.634939,Chosvirus,NC_048050_NC_047703_0.701041,Autotranscriptaviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_047703,Autotranscriptaviridae,NC_001271_NC_048131_0.549208,Threxiavirinae,NC_048050_NC_047704_0.634939,Chosvirus,NC_048050_NC_047703_0.701041,Autotranscriptaviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_047705,Autotranscriptaviridae,NC_001271_NC_048131_0.549208,Threxiavirinae,NC_048050_NC_047704_0.634939,Foussvirus,NC_047701_NC_047705_0.75282,Autotranscriptaviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_047702,Autotranscriptaviridae,NC_001271_NC_048131_0.549208,Threxiavirinae,NC_048050_NC_047704_0.634939,Pelagivirus,NC_047702_NC_020483_0.789178,Autotranscriptaviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_020483,Autotranscriptaviridae,NC_001271_NC_048131_0.549208,Threxiavirinae,NC_048050_NC_047704_0.634939,Pelagivirus,NC_047702_NC_020483_0.789178,Autotranscriptaviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_047888,Autotranscriptaviridae,NC_001271_NC_048131_0.549208,Threxiavirinae,NC_048050_NC_047704_0.634939,Gyeongsanvirus,NC_047888_NC_047946_0.853671,Autotranscriptaviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_047946,Autotranscriptaviridae,NC_001271_NC_048131_0.549208,Threxiavirinae,NC_048050_NC_047704_0.634939,Gyeongsanvirus,NC_047888_NC_047946_0.853671,Autotranscriptaviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_047704,Autotranscriptaviridae,NC_001271_NC_048131_0.549208,Threxiavirinae,NC_048050_NC_047704_0.634939,Ayaqvirus,NC_047704,Autotranscriptaviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_047701,Autotranscriptaviridae,NC_001271_NC_048131_0.549208,Threxiavirinae,NC_048050_NC_047704_0.634939,Foussvirus,NC_047701_NC_047705_0.75282,Autotranscriptaviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_025431,Autotranscriptaviridae,NC_001271_NC_048131_0.549208,Vornethvirinae,NC_047738_NC_025431_0.634393,Pairvirus,NC_047738_NC_025431_0.634393,Autotranscriptaviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_047738,Autotranscriptaviridae,NC_001271_NC_048131_0.549208,Vornethvirinae,NC_047738_NC_025431_0.634393,Pairvirus,NC_047738_NC_025431_0.634393,Autotranscriptaviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_024329,Autotranscriptaviridae,NC_001271_NC_048131_0.549208,Hairuvirinae,NC_024329,Lauvirus,NC_024329,Autotranscriptaviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_047834,Autotranscriptaviridae,NC_001271_NC_048131_0.549208,Ecliphravirinae,NC_047834,Foturvirus,NC_047834,Autotranscriptaviridae,ICTV VMR40
Casjensvirales,NC_005091_NC_052968_0.537732,NC_028812,Casjensviridae,NC_005091_NC_052977_0.57429,Tritonvirinae,NC_053012_NC_053010_0.647187,Lavrentievavirus,NC_052983_NC_052981_0.819348,Casjensviridae,ICTV VMR40
Casjensvirales,NC_005091_NC_052968_0.537732,NC_048670,Casjensviridae,NC_005091_NC_052977_0.57429,Tritonvirinae,NC_053012_NC_053010_0.647187,Yonseivirus,NC_048670_NC_048805_0.818334,Casjensviridae,ICTV VMR40
Casjensvirales,NC_005091_NC_052968_0.537732,NC_053011,Casjensviridae,NC_005091_NC_052977_0.57429,Tritonvirinae,NC_053012_NC_053010_0.647187,Gwanakrovirus,NC_052989_NC_053011_0.73094,Casjensviridae,ICTV VMR40
Casjensvirales,NC_005091_NC_052968_0.537732,NC_052989,Casjensviridae,NC_005091_NC_052977_0.57429,Tritonvirinae,NC_053012_NC_053010_0.647187,Gwanakrovirus,NC_052989_NC_053011_0.73094,Casjensviridae,ICTV VMR40
Casjensvirales,NC_005091_NC_052968_0.537732,NC_052978,Casjensviridae,NC_005091_NC_052977_0.57429,Tritonvirinae,NC_053012_NC_053010_0.647187,Cenphatecvirus,NC_052979_NC_052978_0.76975,Casjensviridae,ICTV VMR40
Casjensvirales,NC_005091_NC_052968_0.537732,NC_052979,Casjensviridae,NC_005091_NC_052977_0.57429,Tritonvirinae,NC_053012_NC_053010_0.647187,Cenphatecvirus,NC_052979_NC_052978_0.76975,Casjensviridae,ICTV VMR40
Casjensvirales,NC_005091_NC_052968_0.537732,NC_052981,Casjensviridae,NC_005091_NC_052977_0.57429,Tritonvirinae,NC_053012_NC_053010_0.647187,Lavrentievavirus,NC_052983_NC_052981_0.819348,Casjensviridae,ICTV VMR40
Casjensvirales,NC_005091_NC_052968_0.537732,NC_052983,Casjensviridae,NC_005091_NC_052977_0.57429,Tritonvirinae,NC_053012_NC_053010_0.647187,Lavrentievavirus,NC_052983_NC_052981_0.819348,Casjensviridae,ICTV VMR40
Casjensvirales,NC_005091_NC_052968_0.537732,NC_018283,Casjensviridae,NC_005091_NC_052977_0.57429,Tritonvirinae,NC_053012_NC_053010_0.647187,Ahduovirus,NC_018283_NC_053013_0.778446,Casjensviridae,ICTV VMR40
Casjensvirales,NC_005091_NC_052968_0.537732,NC_048732,Casjensviridae,NC_005091_NC_052977_0.57429,Tritonvirinae,NC_053012_NC_053010_0.647187,Yonseivirus,NC_048670_NC_048805_0.818334,Casjensviridae,ICTV VMR40
Casjensvirales,NC_005091_NC_052968_0.537732,NC_053013,Casjensviridae,NC_005091_NC_052977_0.57429,Tritonvirinae,NC_053012_NC_053010_0.647187,Ahduovirus,NC_018283_NC_053013_0.778446,Casjensviridae,ICTV VMR40
Casjensvirales,NC_005091_NC_052968_0.537732,NC_048805,Casjensviridae,NC_005091_NC_052977_0.57429,Tritonvirinae,NC_053012_NC_053010_0.647187,Yonseivirus,NC_048670_NC_048805_0.818334,Casjensviridae,ICTV VMR40
Casjensvirales,NC_005091_NC_052968_0.537732,NC_048655,Casjensviridae,NC_005091_NC_052977_0.57429,Tritonvirinae,NC_053012_NC_053010_0.647187,Chivirus_1,NC_019417_NC_052991_0.794168,Casjensviridae,ICTV VMR40
