Sort,Isolate Sort,Realm,Subrealm,Kingdom,Subkingdom,Phylum,Subphylum,Class,Subclass,Order,Suborder,Family,Subfamily,Genus,Subgenus,Species,Exemplar or additional isolate,Virus name(s),Virus name abbreviation(s),Virus isolate designation,Virus GENBANK accession,Virus REFSEQ accession,Genome coverage,Genome composition,Host source,Exemplar GenBank Accession Number,Exemplar virus name,Exemplar isolate designation,Host/Source,Change,source_file,Virus name abbreviation,Proposed Rank,GenBank,submission_year,genome_accn
1834.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Rountreeviridae,Rakietenvirinae,Rosenblumvirus,,Rosenblumvirus PSa3,E,Staphylococcus phage PSa3,,,HF937074,NC_047855,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_047855
1835.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Rountreeviridae,Rakietenvirinae,Rosenblumvirus,,Rosenblumvirus rv66,E,Bacteriophage 66,,,AY954949,NC_007046,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_007046
1836.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Rountreeviridae,Rakietenvirinae,Rosenblumvirus,,Rosenblumvirus rv44AHJD,E,Staphylococcus phage phi44AHJD,,,AF513032,NC_004678,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_004678
1837.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Rountreeviridae,Rakietenvirinae,Rosenblumvirus,,Rosenblumvirus S241,E,Staphylococcus phage S24-1 DNA,,,AB626962,NC_016565,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_016565
1838.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Rountreeviridae,Rakietenvirinae,Rosenblumvirus,,Rosenblumvirus SA46CL1,E,Staphylococcus phage SA46-CL1,,,MK936476,NC_055802,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_055802
1839.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Rountreeviridae,Rakietenvirinae,Rosenblumvirus,,Rosenblumvirus SAP2,E,Staphylococcus phage SAP-2,,,EU136189,NC_009875,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_009875
1840.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Rountreeviridae,Rakietenvirinae,Rosenblumvirus,,Rosenblumvirus SCH1,E,Staphylococcus phage SCH1,,,KY000084,NC_047788,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_047788
1841.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Rountreeviridae,Rakietenvirinae,Rosenblumvirus,,Rosenblumvirus SLPW,E,Staphylococcus phage SLPW,,,KU992911,NC_031008,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_031008
1842.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Rountreeviridae,Sarlesvirinae,Copernicusvirus,,Copernicusvirus AE417,E,Enterococcus phage AE4_17,,,MT757399,NC_055866,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_055866
1843.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Rountreeviridae,Sarlesvirinae,Copernicusvirus,,Copernicusvirus Ef62,E,Enterococcus phage vB_EfaP_Ef6.2,,,MK721188,NC_049932,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_049932
1844.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Rountreeviridae,Sarlesvirinae,Copernicusvirus,,Copernicusvirus Ef63,E,Enterococcus phage vB_EfaP_Ef6.3,,,MK721196,NC_049933,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_049933
1845.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Rountreeviridae,Sarlesvirinae,Copernicusvirus,,Copernicusvirus Ef72,E,Enterococcus phage vB_EfaP_Ef7.2,,,MK721183,NC_049934,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_049934
1846.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Rountreeviridae,Sarlesvirinae,Copernicusvirus,,Copernicusvirus Ef73,E,Enterococcus phage vB_EfaP_Ef7.3,,,MK721184,NC_049939,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_049939
1847.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Rountreeviridae,Sarlesvirinae,Copernicusvirus,,Copernicusvirus Ef74,E,Enterococcus phage vB_EfaP_Ef7.4,,,MK721198,NC_049940,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_049940
1848.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Rountreeviridae,Sarlesvirinae,Copernicusvirus,,Copernicusvirus Efae230P4,E,Enterococcus phage vB_Efae230P-4,,,JQ309827,NC_025467,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_025467
1849.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Rountreeviridae,Sarlesvirinae,Copernicusvirus,,Copernicusvirus Efmus1,E,Enterococcus phage vB_EfaP_Efmus1,,,MK721195,NC_049938,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_049938
1850.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Rountreeviridae,Sarlesvirinae,Copernicusvirus,,Copernicusvirus Efmus3,E,Enterococcus phage vB_EfaP_Efmus3,,,MK721185,NC_049936,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_049936
1851.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Rountreeviridae,Sarlesvirinae,Copernicusvirus,,Copernicusvirus Efmus4,E,Enterococcus phage vB_EfaP_Efmus4,,,MK721193,NC_049935,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_049935
1852.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Rountreeviridae,Sarlesvirinae,Copernicusvirus,,Copernicusvirus Idefix,E,Enterococcus phage Idefix,,,LT630001,NC_049937,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_049937
1853.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Rountreeviridae,Sarlesvirinae,Copernicusvirus,,Copernicusvirus IME195,E,Enterococcus phage vB_EfaP_IME195,,,KT932700,NC_028693,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_028693
1855.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Rountreeviridae,Sarlesvirinae,Minhovirus,,Minhovirus IME199,E,Enterococcus phage vB_EfaP_IME199,,,KT945995,NC_049931,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_049931
1856.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Rountreeviridae,Sarlesvirinae,Minhovirus,,Minhovirus zip,E,Enterococcus phage vB_EfaP_Zip,,,MK360025,NC_049930,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_049930
1857.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Rountreeviridae,,Fischettivirus,,Fischettivirus C1,E,Streptococcus phage C1,,,AY212251,NC_004814,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_004814
1858.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Rountreeviridae,,Negarvirus,,Negarvirus WP2,E,Lactococcus phage WP-2,,,KJ528544,NC_024149,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_024149
1860.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Saffermanviridae,,Kozyakovvirus,,Kozyakovvirus A4L,E,Anabaena phage A-4L,,,KF356198,NC_024358,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_024358
1865.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Saffermanviridae,,Wumpquatrovirus,,Wumpquatrovirus WMP4,E,Phormidium phage Pf-WMP4,,,DQ875742,NC_008367,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_008367
1867.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Saffermanviridae,,Wumptrevirus,,Wumptrevirus PP,E,Cyanophage PP,,,KF598865,NC_022751,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_022751
1868.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Saffermanviridae,,Wumptrevirus,,Wumptrevirus WMP3,E,Phormidium phage Pf-WMP3,,,EF537008,NC_009551,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_009551
1870.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Salasmaviridae,Northropvirinae,Claudivirus,,Claudivirus baseballfield,E,Bacillus phage Baseball_field,,,MT777452,NC_055905,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_055905
1872.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Salasmaviridae,Northropvirinae,Claudivirus,,Claudivirus Goe4,E,Bacillus phage vB_BthP-Goe4,,,MH817022,NC_049966,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_049966
1873.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Salasmaviridae,Northropvirinae,Claudivirus,,Claudivirus juan,E,Bacillus phage Juan,,,MF156577,NC_049963,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_049963
1874.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Salasmaviridae,Northropvirinae,Claudivirus,,Claudivirus konjotrouble,E,Bacillus phage KonjoTrouble,,,MF156578,NC_049964,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_049964
1875.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Salasmaviridae,Northropvirinae,Claudivirus,,Claudivirus QCM11,E,Bacillus phage QCM11,,,KX961631,NC_049959,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_049959
1876.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Salasmaviridae,Northropvirinae,Claudivirus,,Claudivirus serpounce,E,Bacillus phage SerPounce,,,KY947509,NC_049962,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_049962
1877.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Salasmaviridae,Northropvirinae,Claudivirus,,Claudivirus stitch,E,Bacillus phage Stitch,,,KX349901,NC_031032,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_031032
1878.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Salasmaviridae,Northropvirinae,Claudivirus,,Claudivirus thornton,E,Bacillus phage Thornton,,,MW348917,NC_055914,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_055914
1880.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Salasmaviridae,Northropvirinae,Hemphillvirus,,Hemphillvirus DK1,E,Bacillus phage DK1,,,MK284526,NC_049967,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_049967
1881.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Salasmaviridae,Northropvirinae,Hemphillvirus,,Hemphillvirus DK2,E,Bacillus phage DK2,,,MK284527,NC_049968,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_049968
1882.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Salasmaviridae,Northropvirinae,Hemphillvirus,,Hemphillvirus DK3,E,Bacillus phage DK3,,,MK284528,NC_049969,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_049969
1883.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Salasmaviridae,Northropvirinae,Klosterneuburgvirus,,Klosterneuburgvirus MGB1,E,Bacillus phage MG-B1,,,KC685370,NC_021336,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_021336
1886.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Salasmaviridae,Picovirinae,Beecentumtrevirus,,Beecentumtrevirus B103,E,Bacillus phage B103,,,X99260,NC_004165,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_004165
1887.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Salasmaviridae,Picovirinae,Beecentumtrevirus,,Beecentumtrevirus Goe1,E,Bacillus phage vB_BsuP-Goe1,,,KU831549,NC_049975,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_049975
1888.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Salasmaviridae,Picovirinae,Beecentumtrevirus,,Beecentumtrevirus Nf,E,Bacillus phage Nf,,,EU622808,NC_049976,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_049976
1889.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Salasmaviridae,Picovirinae,Salasvirus,,Salasvirus Goe6,E,Bacillus phage vB_BveP-Goe6,,,MF407276,NC_049965,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_049965
1890.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Salasmaviridae,Picovirinae,Salasvirus,,Salasvirus Gxv1,E,Bacillus phage Gxv1,,,MT459794,NC_049974,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_049974
1891.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Salasmaviridae,Picovirinae,Salasvirus,,Salasvirus phi29,E,Bacillus phage phi29,,,EU771092,NC_011048,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_011048
1892.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Salasmaviridae,Picovirinae,Salasvirus,,Salasvirus PZA,E,Bacillus phage PZA,,,M11813,NC_001423,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_001423
1893.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Salasmaviridae,Tatarstanvirinae,Gaunavirus,,Gaunavirus GA1,E,Bacillus phage GA1,,,X96987,NC_002649,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_002649
1894.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Salasmaviridae,Tatarstanvirinae,Gaunavirus,,Gaunavirus SRT01hs,E,Bacillus phage SRT01hs,,,MN857617,NC_049973,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_049973
1896.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Salasmaviridae,Tatarstanvirinae,Karezivirus,,Karezivirus karezi,E,Bacillus phage Karezi,,,MN082625,NC_049970,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_049970
1897.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Salasmaviridae,,Bundooravirus,,Bundooravirus PumA1,E,Bacillus phage vB_Bpu_PumA1,,,MN524844,NC_049971,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_049971
1898.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Salasmaviridae,,Bundooravirus,,Bundooravirus PumA2,E,Bacillus phage vB_Bpu_PumA2,,,MN524845,NC_049972,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_049972
1900.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Salasmaviridae,,Harambevirus,,Harambevirus beachbum,E,Bacillus phage BeachBum,,,KY921761,NC_049961,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_049961
1901.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Salasmaviridae,,Harambevirus,,Harambevirus harambe,E,Bacillus phage Harambe,,,KY821088,NC_049960,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_049960
1902.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Salasmaviridae,,Huangshavirus,,Huangshavirus dlcuna,E,Bacillus phage Dlc1,,,MW012634,NC_055908,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_055908
1903.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Salasmaviridae,,Mingyongvirus,,Mingyongvirus VMY22,E,Bacillus phage VMY22,,,KT780304,NC_028789,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_028789
1904.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Saparoviridae,,Halohivirus,,Halohivirus suolae,E,Haloarcula hispanica tailed virus 2,HHTV-2,,KC292024,NC_021340,Complete genome,dsDNA,archaea,,,,,,,,,,,NC_021340
1905.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Saparoviridae,,Samsavirus,,Samsavirus crystalli,E,Haloarcula californiae tailed virus 2,HCTV-2,,KC292028,NC_021319,Complete genome,dsDNA,archaea,,,,,,,,,,,NC_021319
1912.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Schitoviridae,Enquatrovirinae,Enquatrovirus,,Enquatrovirus N4,E,Escherichia phage N4,,,EF056009,NC_008720,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_008720
1913.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Schitoviridae,Enquatrovirinae,Gamaleyavirus,,Gamaleyavirus APEC5,E,Escherichia phage vB_EcoP_PhAPEC5,,,KF192075,NC_024786,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_024786
1914.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Schitoviridae,Enquatrovirinae,Gamaleyavirus,,Gamaleyavirus APEC7,E,Escherichia phage vB_EcoP_PhAPEC7,,,KF562340,NC_024790,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_024790
1915.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Schitoviridae,Enquatrovirinae,Gamaleyavirus,,Gamaleyavirus Bp4,E,Escherichia phage Bp4,,,KJ135004,NC_024142,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_024142
1916.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Schitoviridae,Enquatrovirinae,Gamaleyavirus,,Gamaleyavirus EC1UPM,E,Escherichia phage EC1-UPM,,,KC206276,NC_041906,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_041906
1917.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Schitoviridae,Enquatrovirinae,Gamaleyavirus,,Gamaleyavirus ECBP1,E,Escherichia phage ECBP1,,,JX415535,NC_018854,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_018854
1919.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Schitoviridae,Enquatrovirinae,Gamaleyavirus,,Gamaleyavirus G7C,E,Escherichia phage vB_EcoP_G7C,,,HQ259105,NC_015933,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_015933
1920.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Schitoviridae,Enquatrovirinae,Gamaleyavirus,,Gamaleyavirus IME11,E,Escherichia phage IME11,,,JX880034,NC_019423,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_019423
1921.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Schitoviridae,Enquatrovirinae,Gamaleyavirus,,Gamaleyavirus Pgn8291,E,Escherichia phage PGN829.1,,,MH733496,NC_070871,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_070871
1922.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Schitoviridae,Enquatrovirinae,Gamaleyavirus,,Gamaleyavirus Sb1,E,Shigella phage pSb-1,,,KF620435,NC_023589,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_023589
1927.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Schitoviridae,Enquatrovirinae,Kaypoctavirus,,Kaypoctavirus KP8,E,Klebsiella phage KP8,,,MG922974,NC_048700,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_048700
1928.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Schitoviridae,Enquatrovirinae,Moovirus,,Moovirus moo,E,Shigella virus Moo19,,,MZ358387,NC_070850,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_070850
1929.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Schitoviridae,Erskinevirinae,Johnsonvirus,,Johnsonvirus Ea92,E,Erwinia phage Ea9-2,,,KF806588,NC_023579,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_023579
1930.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Schitoviridae,Erskinevirinae,Johnsonvirus,,Johnsonvirus frozen,E,Erwinia phage vB_EamP_Frozen,,,KX098389,NC_031062,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_031062
1931.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Schitoviridae,Erskinevirinae,Yonginvirus,,Yonginvirus EaP8,E,Erwinia phage phiEaP8,,,MH160392,NC_049510,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_049510
1932.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Schitoviridae,Fuhrmanvirinae,Matsuvirus,,Matsuvirus pYD6A,E,Pseudoalteromonas phage pYD6-A,,,JF974296,NC_020849,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_020849
1933.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Schitoviridae,Fuhrmanvirinae,Stoningtonvirus,,Stoningtonvirus VBP47,E,Vibrio phage VBP47,,,HQ634194,NC_020848,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_020848
1934.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Schitoviridae,Humphriesvirinae,Ithacavirus,,Ithacavirus SP058,E,Salmonella phage FSL SP-058,,,KC139517,NC_021772,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_021772
1935.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Schitoviridae,Humphriesvirinae,Ithacavirus,,Ithacavirus SP076,E,Salmonella phage FSL SP-076,,,KC139520,NC_021782,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_021782
1936.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Schitoviridae,Humphriesvirinae,Pollockvirus,,Pollockvirus pollock,E,Escherichia phage Pollock,,,KM236242,NC_027381,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_027381
1937.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Schitoviridae,Humphriesvirinae,Pylasvirus,,Pylasvirus KpCHEMY26,E,Klebsiella phage KpCHEMY26,,,MN163281,NC_049467,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_049467
1938.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Schitoviridae,Humphriesvirinae,Pylasvirus,,Pylasvirus pylas,E,Klebsiella phage Pylas,,,MH899585,NC_049444,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_049444
1939.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Schitoviridae,Migulavirinae,Litunavirus,,Litunavirus Ab09,E,Pseudomonas phage vB_PaeP_C2-10_Ab09,,,HG962375,NC_024140,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_024140
1940.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Schitoviridae,Migulavirinae,Litunavirus,,Litunavirus LIT1,E,Pseudomonas phage LIT1,,,FN422399,NC_013692,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_013692
1941.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Schitoviridae,Migulavirinae,Litunavirus,,Litunavirus Mag4,E,Pseudomonas phage vB_PaeP_MAG4,,,KR052142,NC_031104,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_031104
1943.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Schitoviridae,Migulavirinae,Litunavirus,,Litunavirus PA26,E,Pseudomonas phage PA26,,,JX194238,NC_041907,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_041907
1947.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Schitoviridae,Migulavirinae,Litunavirus,,Litunavirus Yh6,E,Pseudomonas phage YH6,,,KM974184,NC_027388,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_027388
1948.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Schitoviridae,Migulavirinae,Luzseptimavirus,,Luzseptimavirus KPP21,E,Pseudomonas phage KPP21,,,LC064302,NC_029017,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_029017
1949.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Schitoviridae,Migulavirinae,Luzseptimavirus,,Luzseptimavirus LUZ7,E,Pseudomonas phage LUZ7,,,FN422398,NC_013691,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_013691
1950.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Schitoviridae,Pontosvirinae,Dorisvirus,,Dorisvirus 49B3,E,Vibrio phage 1.097.O._10N.286.49.B3,,,MG592470,NC_049431,Partial genome,dsDNA,bacteria,,,,,,,,,,,NC_049431
1951.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Schitoviridae,Pontosvirinae,Galateavirus,,Galateavirus PVA5,E,Vibrio phage vB_VspP_pVa5,,,KX889068,NC_049379,Complete genome,dsDNA,bacteria,,,,,,,,,,,NC_049379
1952.0,1.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Schitoviridae,Pontosvirinae,Nahantvirus,,Nahantvirus 49C7,E,Vibrio phage 1.026.O._10N.222.49.C7,,,MG592410,NC_049430,Partial genome,dsDNA,bacteria,,,,,,,,,,,NC_049430
