METADATA
SEPARATOR COMMA
FIELD_LABELS,RED_scores
NC_006884|NC_021071,0.725512
NC_006884|NC_048015,0.745791
NC_006884|NC_021559,0.835126
NC_006884,1.000000
NC_021559,1.000000
NC_048015,1.000000
NC_015290|NC_021071,0.748987
NC_015290,1.000000
NC_019443|NC_021071,0.799035
NC_019443,1.000000
NC_021071,1.000000
NC_020875|NC_028663,0.742576
NC_020875,1.000000
NC_028663,1.000000
NC_070839|NC_031944,0.792303
NC_070839,1.000000
NC_031944,1.000000
NC_070964,1.000000
NC_006820|NC_031906,0.704142
NC_006820|NC_062735,0.706456
NC_006820|NC_070960,0.723242
NC_006820,1.000000
NC_015288|NC_070960,0.758882
NC_015288|NC_047734,0.829258
NC_015288,1.000000
NC_047734,1.000000
NC_031235|NC_070960,0.799792
NC_031235,1.000000
NC_070960,1.000000
NC_013085|NC_062735,0.745979
NC_013085|NC_031935,0.785625
NC_013085|NC_070961,0.810464
NC_013085,1.000000
NC_070961,1.000000
NC_031935,1.000000
NC_023587|NC_062735,0.775700
NC_023587,1.000000
NC_027132|NC_062735,0.826333
NC_027132,1.000000
NC_031900|NC_062735,0.847550
NC_031900,1.000000
NC_062736|NC_062735,0.858075
NC_062736,1.000000
NC_062735,1.000000
NC_020837|NC_031906,0.771134
NC_020837,1.000000
NC_031906,1.000000
NC_070962|NC_055761,0.664929
NC_070962|NC_020851,0.685857
NC_070962|NC_047838,0.714927
NC_070962,1.000000
NC_015279|NC_047838,0.751676
NC_015279,1.000000
NC_047838,1.000000
NC_020851,1.000000
NC_048049|NC_055761,0.702204
NC_048049,1.000000
NC_031922|NC_055761,0.816824
NC_031922,1.000000
NC_055761,1.000000
NC_006883|NC_020845,0.666466
NC_006883|NC_028955,0.680825
NC_006883|NC_015287,0.706102
NC_006883,1.000000
NC_015287,1.000000
NC_028955,1.000000
NC_015280|NC_020845,0.826721
NC_015280|NC_015284,0.847979
NC_015280,1.000000
NC_015284,1.000000
NC_020845,1.000000
NC_070963|NC_047714,0.628177
NC_070963,1.000000
NC_031927|NC_047714,0.678838
NC_031927,1.000000
NC_047712|NC_047714,0.824742
NC_047712,1.000000
NC_047713|NC_047714,0.905597
NC_047713,1.000000
NC_047714,1.000000
NC_070959|NC_070965,0.787716
NC_070959,1.000000
NC_070965,1.000000
NC_048802|NC_041881,0.530534
NC_048802|NC_041997,0.592337
NC_048802|NC_054952,0.771640
NC_048802|NC_070951,0.812029
NC_048802|NC_048804,0.845607
NC_048802,1.000000
NC_048804,1.000000
NC_070951,1.000000
NC_054952,1.000000
NC_041997,1.000000
NC_013693|NC_041881,0.560760
NC_013693|NC_048827,0.596970
NC_013693|NC_013697,0.601153
NC_013693|NC_048660,0.628596
NC_013693|NC_048702,0.667356
NC_013693|NC_029042,0.706462
NC_013693|NC_042047,0.759286
NC_013693|NC_025452,0.794768
NC_013693|NC_049384,0.815503
NC_013693|NC_049509,0.864791
NC_013693,1.000000
NC_019910|NC_049509,0.876496
NC_019910|NC_049455,0.890178
NC_019910,1.000000
NC_049455,1.000000
NC_049509,1.000000
NC_049384,1.000000
NC_019925|NC_025452,0.913008
NC_019925,1.000000
NC_025452,1.000000
NC_015296|NC_042047,0.763636
NC_015296|NC_049507,0.822660
NC_015296|NC_025446,0.859188
NC_015296,1.000000
NC_022768|NC_025446,0.874086
NC_022768|NC_022772,0.938641
NC_022768,1.000000
NC_022772,1.000000
NC_023856|NC_025446,0.878585
NC_023856|NC_042061,0.889793
NC_023856,1.000000
NC_042061,1.000000
NC_025446,1.000000
NC_016073|NC_049507,0.831196
NC_016073|NC_049512,0.847765
NC_016073|NC_049458,0.855141
NC_016073|NC_024122,0.857914
NC_016073|NC_027119,0.862145
NC_016073|NC_049503,0.866081
NC_016073|NC_049499,0.875765
NC_016073|NC_049427,0.885855
NC_016073|NC_019452,0.903102
NC_016073,1.000000
NC_019452,1.000000
NC_031045|NC_049427,0.896770
NC_031045,1.000000
NC_049427,1.000000
NC_049437|NC_049499,0.913608
NC_049437,1.000000
NC_049499,1.000000
NC_016570|NC_049503,0.872092
NC_016570|NC_049497,0.878084
NC_016570|NC_049502,0.882385
NC_016570|NC_049505,0.886398
NC_016570|NC_049496,0.897447
NC_016570|NC_049443,0.900270
NC_016570|NC_049495,0.906797
NC_016570|NC_049440,0.915044
NC_016570,1.000000
NC_031128|NC_049440,0.923869
NC_031128,1.000000
NC_049440,1.000000
NC_049382|NC_049495,0.929729
NC_049382,1.000000
NC_049495,1.000000
NC_049439|NC_049443,0.907025
NC_049439|NC_049506,0.913110
NC_049439,1.000000
NC_049504|NC_049506,0.929674
NC_049504,1.000000
NC_049506,1.000000
NC_049443,1.000000
NC_049496,1.000000
NC_049396|NC_049505,0.897964
NC_049396,1.000000
NC_049505,1.000000
NC_049502,1.000000
NC_049428|NC_049497,0.884085
NC_049428,1.000000
NC_049433|NC_049497,0.891767
NC_049433,1.000000
NC_049497,1.000000
NC_049500|NC_049503,0.883700
NC_049500,1.000000
NC_049503,1.000000
NC_027119,1.000000
NC_024122,1.000000
NC_049458,1.000000
NC_049378|NC_049512,0.875721
NC_049378,1.000000
NC_049512,1.000000
NC_019530|NC_049507,0.833777
NC_019530,1.000000
NC_049501|NC_049507,0.905525
NC_049501|NC_049508,0.921937
NC_049501,1.000000
NC_049508,1.000000
NC_049507,1.000000
NC_022343|NC_042047,0.810519
NC_022343|NC_048186,0.815580
NC_022343,1.000000
NC_047900|NC_048186,0.872842
NC_047900|NC_049472,0.879559
NC_047900,1.000000
NC_047901|NC_049472,0.897173
NC_047901|NC_049462,0.902910
NC_047901,1.000000
NC_047932|NC_049462,0.917701
NC_047932,1.000000
NC_049462,1.000000
NC_049472,1.000000
NC_048186,1.000000
NC_042047,1.000000
NC_029042,1.000000
NC_020083|NC_048702,0.766108
NC_020083|NC_048736,0.880735
NC_020083,1.000000
NC_048736,1.000000
NC_027340|NC_048702,0.882836
NC_027340,1.000000
NC_048702,1.000000
NC_048660,1.000000
NC_013697,1.000000
NC_048765|NC_048827,0.637331
NC_048765,1.000000
NC_048709|NC_048827,0.646578
NC_048709,1.000000
NC_048827,1.000000
NC_041881,1.000000
NC_027204|NC_041929,0.809300
NC_027204,1.000000
NC_028945|NC_041929,0.843910
NC_028945,1.000000
NC_041929,1.000000
NC_019507|NC_042013,0.502718
NC_019507|NC_042112,0.561553
NC_019507|NC_027997,0.763547
NC_019507,1.000000
NC_027996|NC_027997,0.834856
NC_027996,1.000000
NC_027997,1.000000
NC_015464|NC_042112,0.831566
NC_015464|NC_041896,0.841396
NC_015464,1.000000
NC_018861|NC_041896,0.857538
NC_018861,1.000000
NC_041896,1.000000
NC_016562|NC_042112,0.882767
NC_016562,1.000000
NC_042112,1.000000
NC_019401|NC_042013,0.556717
NC_019401|NC_027364,0.662093
NC_019401|NC_042116,0.782164
NC_019401|NC_041878,0.792796
NC_019401,1.000000
NC_041878,1.000000
NC_041917|NC_042116,0.809342
NC_041917,1.000000
NC_042116,1.000000
NC_019526|NC_027364,0.742303
NC_019526|NC_027399,0.849910
NC_019526,1.000000
NC_027399,1.000000
NC_025447|NC_027364,0.871828
NC_025447,1.000000
NC_027364,1.000000
NC_071039|NC_042013,0.580544
NC_071039,1.000000
NC_042013,1.000000
NC_049340|OR769219,0.519969
NC_049340|NC_049383,0.628747
NC_049340,1.000000
NC_049383,1.000000
OR769223|OR769219,0.639259
OR769223,1.000000
OR769222|OR769219,0.752650
OR769222,1.000000
OR769218|OR769219,0.815514
OR769218,1.000000
OR769219,1.000000
NC_023719|NC_043027,0.492577
NC_023719,1.000000
NC_031245|NC_043027,0.510789
NC_031245,1.000000
NC_043027,1.000000
NC_070966|NC_048077,0.489263
NC_070966|NC_062751,0.499703
NC_070966|NC_028676,0.503355
NC_070966|NC_070967,0.885280
NC_070966,1.000000
NC_070967,1.000000
NC_070890|NC_028676,0.573630
NC_070890,1.000000
NC_055841|NC_028676,0.627047
NC_055841,1.000000
NC_070889|NC_028676,0.713900
NC_070889|NC_070885,0.769099
NC_070889|NC_070888,0.807673
NC_070889,1.000000
NC_070886|NC_070888,0.824311
NC_070886|NC_025429,0.865376
NC_070886|NC_070887,0.891396
NC_070886,1.000000
NC_070887,1.000000
NC_025429,1.000000
NC_070888,1.000000
NC_070883|NC_070885,0.804824
NC_070883,1.000000
NC_070884|NC_070885,0.841361
NC_070884,1.000000
NC_070885,1.000000
NC_028676,1.000000
NC_062752|NC_062751,0.877948
NC_062752,1.000000
NC_062751,1.000000
NC_010811|NC_048077,0.525444
NC_010811|NC_049849,0.582326
NC_010811|NC_049850,0.603503
NC_010811,1.000000
NC_049851|NC_049850,0.818572
NC_049851,1.000000
NC_049850,1.000000
NC_049849,1.000000
NC_022096|NC_048077,0.587040
NC_022096,1.000000
NC_061449|NC_048077,0.702686
NC_061449|NC_061450,0.727386
NC_061449|NC_061451,0.770273
NC_061449|NC_061443,0.793119
NC_061449|NC_061446,0.824417
NC_061449|NC_061444,0.835605
NC_061449|NC_061448,0.861054
NC_061449,1.000000
NC_061448,1.000000
NC_061445|NC_061444,0.854599
NC_061445,1.000000
NC_061444,1.000000
NC_061447|NC_061446,0.833350
NC_061447|NC_048054,0.857491
NC_061447,1.000000
NC_048054,1.000000
NC_061446,1.000000
NC_061442|NC_061443,0.821830
NC_061442|NC_047995,0.835963
NC_061442|NC_061441,0.845004
NC_061442,1.000000
NC_061440|NC_061441,0.902830
NC_061440,1.000000
NC_061441,1.000000
NC_047995,1.000000
NC_061443,1.000000
NC_047880|NC_061451,0.786593
NC_047880,1.000000
NC_061451,1.000000
NC_047815|NC_061450,0.765763
NC_047815,1.000000
NC_061450,1.000000
NC_048053|NC_048077,0.857364
NC_048053,1.000000
NC_048077,1.000000
NC_005859|NC_041884,0.487994
NC_005859|NC_047950,0.568891
NC_005859|NC_042094,0.594452
NC_005859|NC_048041,0.623001
NC_005859|NC_048086,0.662510
NC_005859|NC_019919,0.751599
NC_005859|NC_048748,0.787786
NC_005859|NC_031022,0.797199
NC_005859|NC_047979,0.814353
NC_005859|NC_042307,0.826013
NC_005859,1.000000
NC_042307,1.000000
NC_027356|NC_047979,0.872924
NC_027356|NC_047749,0.947456
NC_027356,1.000000
NC_047749,1.000000
NC_047979,1.000000
NC_028754|NC_031022,0.862846
NC_028754,1.000000
NC_031022,1.000000
NC_015269|NC_048748,0.799811
NC_015269|NC_048001,0.816593
NC_015269|NC_031042,0.839355
NC_015269|NC_047881,0.856093
NC_015269,1.000000
NC_047881,1.000000
NC_031042,1.000000
NC_048001,1.000000
NC_017969|NC_048748,0.812471
NC_017969|NC_048852,0.819371
NC_017969|NC_047835,0.831096
NC_017969|NC_048731,0.844000
NC_017969|NC_048794,0.858220
NC_017969|NC_024139,0.881688
NC_017969,1.000000
NC_024139,1.000000
NC_028840|NC_048794,0.862678
NC_028840|NC_048865,0.870235
NC_028840|NC_048627,0.875948
NC_028840,1.000000
NC_047822|NC_048627,0.909210
NC_047822,1.000000
NC_048627,1.000000
NC_048009|NC_048865,0.882804
NC_048009,1.000000
NC_048818|NC_048865,0.905571
NC_048818,1.000000
NC_048865,1.000000
NC_047754|NC_048794,0.871612
NC_047754,1.000000
NC_048205|NC_048794,0.879609
NC_048205,1.000000
NC_048794,1.000000
NC_071038|NC_048731,0.855187
NC_071038,1.000000
NC_048731,1.000000
NC_047835,1.000000
NC_047859|NC_048852,0.844991
NC_047859,1.000000
NC_048786|NC_048852,0.854196
NC_048786,1.000000
NC_048795|NC_048852,0.887907
NC_048795,1.000000
NC_048852,1.000000
NC_048853|NC_048748,0.834582
NC_048853|NC_048857,0.851916
NC_048853|NC_048855,0.861407
NC_048853|NC_048856,0.897072
NC_048853,1.000000
NC_048856,1.000000
NC_048855,1.000000
NC_048857,1.000000
NC_047885|NC_048748,0.861706
NC_047885,1.000000
NC_048748,1.000000
NC_010583|NC_019919,0.763066
NC_010583|NC_048013,0.806539
NC_010583|NC_048785,0.812585
NC_010583,1.000000
NC_027297|NC_048785,0.822463
NC_027297|NC_048149,0.837684
NC_027297|NC_048203,0.843968
NC_027297|NC_048008,0.850775
NC_027297|NC_048089,0.861652
NC_027297|NC_048010,0.869758
NC_027297|NC_048869,0.871238
NC_027297|NC_048760,0.891948
NC_027297|NC_031933,0.916510
NC_027297,1.000000
NC_031902|NC_031933,0.945971
NC_031902,1.000000
NC_031933,1.000000
NC_048062|NC_048760,0.896981
NC_048062,1.000000
NC_048760,1.000000
NC_047999|NC_048869,0.890023
NC_047999|NC_048808,0.910131
NC_047999,1.000000
NC_048808,1.000000
NC_048145|NC_048869,0.892958
NC_048145|NC_048819,0.934375
NC_048145,1.000000
NC_048811|NC_048819,0.943506
NC_048811,1.000000
NC_048819,1.000000
NC_048867|NC_048869,0.903551
NC_048867,1.000000
NC_048869,1.000000
NC_048010,1.000000
NC_048089,1.000000
NC_048005|NC_048008,0.851656
NC_048005|NC_048781,0.861927
NC_048005|NC_048870,0.874921
NC_048005|NC_048868,0.889139
NC_048005|NC_048012,0.905891
NC_048005,1.000000
NC_048012,1.000000
NC_048868,1.000000
NC_048006|NC_048870,0.883606
NC_048006|NC_048809,0.886757
NC_048006|NC_048872,0.902840
NC_048006|NC_048011,0.983008
NC_048006,1.000000
NC_048011,1.000000
NC_048872,1.000000
NC_048110|NC_048809,0.904472
NC_048110|NC_048866,0.919510
NC_048110|NC_048871,0.931213
NC_048110,1.000000
NC_048871,1.000000
NC_048866,1.000000
NC_048809,1.000000
NC_048870,1.000000
NC_048007|NC_048781,0.892124
NC_048007,1.000000
NC_048781,1.000000
NC_048008,1.000000
NC_048203,1.000000
NC_048149,1.000000
NC_047884|NC_048785,0.857533
NC_047884,1.000000
NC_048785,1.000000
NC_048000|NC_048013,0.854044
NC_048000,1.000000
NC_048013,1.000000
NC_019919,1.000000
NC_041899|NC_048086,0.679176
NC_041899|NC_047887,0.705190
NC_041899|NC_042093,0.821247
NC_041899,1.000000
NC_042093,1.000000
NC_018837|NC_047887,0.778051
NC_018837,1.000000
NC_047887,1.000000
NC_055910|NC_048086,0.733323
NC_055910|NC_041913,0.837408
NC_055910,1.000000
NC_041913,1.000000
NC_042090|NC_048086,0.835752
NC_042090,1.000000
NC_048086,1.000000
NC_048151|NC_048041,0.819095
NC_048151,1.000000
NC_048041,1.000000
NC_028895|NC_042094,0.637706
NC_028895|NC_047882,0.839430
NC_028895,1.000000
NC_042074|NC_047882,0.893760
NC_042074,1.000000
NC_047882,1.000000
NC_055801|NC_042094,0.764243
NC_055801|NC_055800,0.822592
NC_055801|NC_042095,0.833772
NC_055801|NC_055847,0.846304
NC_055801,1.000000
NC_055847,1.000000
NC_042095,1.000000
NC_055848|NC_055800,0.861975
NC_055848|NC_055850,0.873061
NC_055848,1.000000
NC_055830|NC_055850,0.893037
NC_055830,1.000000
NC_055849|NC_055850,0.906002
NC_055849|NC_055913,0.908417
NC_055849|NC_055851,0.948932
NC_055849,1.000000
NC_055851,1.000000
NC_055913,1.000000
NC_055850,1.000000
NC_055829|NC_055800,0.880156
NC_055829,1.000000
NC_055794|NC_055800,0.897325
NC_055794,1.000000
NC_055800,1.000000
NC_019529|NC_042094,0.781743
NC_019529,1.000000
NC_042094,1.000000
NC_047949|NC_047950,0.885272
NC_047949,1.000000
NC_047950,1.000000
NC_041884,1.000000
NC_048106|NC_055915,0.485035
NC_048106|NC_019516,0.504145
NC_048106,1.000000
NC_019516,1.000000
NC_055915,1.000000
NC_004629|NC_042098,0.522492
NC_004629|NC_048182,0.543107
NC_004629|NC_041994,0.611065
NC_004629|NC_042081,0.798397
NC_004629,1.000000
NC_042060|NC_042081,0.839597
NC_042060,1.000000
NC_042081,1.000000
NC_070882|NC_041994,0.668323
NC_070882|NC_062582,0.693781
NC_070882|NC_028999,0.699350
NC_070882|NC_062581,0.703281
NC_070882,1.000000
NC_062581,1.000000
NC_010821|NC_028999,0.726065
NC_010821,1.000000
NC_028999,1.000000
NC_062582,1.000000
NC_041994,1.000000
NC_048173|NC_048182,0.553261
NC_048173|NC_070650,0.579558
NC_048173|NC_070950,0.585598
NC_048173|NC_048170,0.599632
NC_048173|NC_023610,0.627735
NC_048173|NC_048016,0.682904
NC_048173,1.000000
NC_019929|NC_048016,0.737332
NC_019929|NC_042056,0.744867
NC_019929|NC_027402,0.760303
NC_019929|NC_031107,0.766727
NC_019929,1.000000
NC_031107,1.000000
NC_027402,1.000000
NC_042056,1.000000
NC_048016,1.000000
NC_041911|NC_023610,0.648642
NC_041911|NC_028950,0.660145
NC_041911,1.000000
NC_028899|NC_028950,0.800007
NC_028899,1.000000
NC_028950,1.000000
NC_023610,1.000000
NC_048170,1.000000
NC_007623|NC_070950,0.609776
NC_007623|NC_048779,0.631308
NC_007623|NC_042018,0.666956
NC_007623,1.000000
NC_042018,1.000000
NC_042136|NC_048779,0.737649
NC_042136|NC_041916,0.762684
NC_042136,1.000000
NC_041916,1.000000
NC_048747|NC_048779,0.765638
NC_048747|NC_048821,0.799935
NC_048747,1.000000
NC_048821,1.000000
NC_042100|NC_048779,0.830404
NC_042100,1.000000
NC_048779,1.000000
NC_070950,1.000000
NC_061421|NC_070650,0.590781
NC_061421|NC_048668,0.671677
NC_061421|NC_061418,0.777427
NC_061421,1.000000
NC_061418,1.000000
NC_048792|NC_048668,0.797251
NC_048792,1.000000
NC_048668,1.000000
NC_070650,1.000000
NC_070958|NC_048182,0.622890
NC_070958|NC_070956,0.780295
NC_070958|NC_070957,0.863702
NC_070958,1.000000
NC_070957,1.000000
NC_070956,1.000000
NC_070999|NC_048182,0.682314
NC_070999|NC_070936,0.693056
NC_070999|NC_071007,0.749014
NC_070999|NC_070998,0.789094
NC_070999,1.000000
NC_070998,1.000000
NC_071007,1.000000
NC_071015|NC_070936,0.732735
NC_071015,1.000000
NC_070952|NC_070936,0.735742
NC_070952,1.000000
NC_070936,1.000000
NC_048182,1.000000
NC_023557|NC_042098,0.805857
NC_023557,1.000000
NC_041972|NC_042098,0.878066
NC_041972,1.000000
NC_041973|NC_042098,0.904875
NC_041973|NC_041974,0.912706
NC_041973|NC_041975,0.928096
NC_041973,1.000000
NC_041975,1.000000
NC_041974,1.000000
NC_042098,1.000000
NC_048752|NC_048087,0.472631
NC_048752|NC_022761,0.499591
NC_048752|NC_028944,0.513267
NC_048752|NC_029058,0.578068
NC_048752|NC_048677,0.589559
NC_048752|NC_012530,0.617748
NC_048752|NC_048754,0.836443
NC_048752,1.000000
NC_048754,1.000000
NC_012530,1.000000
NC_006565|NC_048677,0.623165
NC_006565|NC_048753,0.669991
NC_006565,1.000000
NC_048753,1.000000
NC_048134|NC_048677,0.657784
NC_048134|NC_047926,0.718438
NC_048134,1.000000
NC_047924|NC_047926,0.815153
NC_047924|NC_048085,0.842514
NC_047924,1.000000
NC_048084|NC_048085,0.871051
NC_048084,1.000000
NC_048085,1.000000
NC_047926,1.000000
NC_048677,1.000000
NC_029058,1.000000
NC_005880|NC_028944,0.542122
NC_005880|NC_047872,0.561424
NC_005880|NC_015253,0.584915
NC_005880|NC_047948,0.643713
NC_005880|NC_019448,0.780038
NC_005880|NC_025426,0.827079
NC_005880|NC_023009,0.863123
NC_005880|NC_047721,0.893729
NC_005880|NC_047723,0.924138
NC_005880,1.000000
NC_047722|NC_047723,0.946155
NC_047722|NC_047725,0.973350
NC_047722|NC_047726,0.974375
NC_047722|NC_047727,0.986032
NC_047722|NC_047728,0.996419
NC_047722,1.000000
NC_047728,1.000000
NC_047727,1.000000
NC_047726,1.000000
NC_047724|NC_047725,0.982777
NC_047724,1.000000
NC_047725,1.000000
NC_047723,1.000000
NC_007066|NC_047721,0.921671
NC_007066|NC_047730,0.938418
NC_007066|NC_025417,0.964006
NC_007066|NC_047720,0.981822
NC_007066,1.000000
NC_047720,1.000000
NC_025417,1.000000
NC_047729|NC_047730,0.961375
NC_047729|NC_047732,0.966840
NC_047729,1.000000
NC_047731|NC_047732,0.972784
NC_047731,1.000000
NC_047732,1.000000
NC_047730,1.000000
NC_047721,1.000000
NC_023009,1.000000
NC_019726|NC_025426,0.850244
NC_019726|NC_028765,0.859045
NC_019726|NC_022920,0.875287
NC_019726|NC_023573,0.880267
NC_019726,1.000000
NC_023573,1.000000
NC_022918|NC_022920,0.902871
NC_022918,1.000000
NC_022920,1.000000
NC_025416|NC_028765,0.871485
NC_025416,1.000000
NC_028765,1.000000
NC_025426,1.000000
NC_019448,1.000000
NC_007021|NC_047948,0.661477
NC_007021|NC_030933,0.688292
NC_007021|NC_041928,0.710791
NC_007021,1.000000
NC_028962|NC_041928,0.842217
NC_028962,1.000000
NC_041928,1.000000
NC_019511|NC_030933,0.825112
NC_019511,1.000000
NC_020877|NC_030933,0.853736
NC_020877|NC_022090,0.957266
NC_020877,1.000000
NC_022090,1.000000
NC_030933,1.000000
NC_047767|NC_047948,0.697753
NC_047767,1.000000
NC_047945|NC_047948,0.901171
NC_047945,1.000000
NC_047948,1.000000
NC_015253,1.000000
NC_007610|NC_047872,0.839868
NC_007610|NC_024787,0.848901
NC_007610|NC_025440,0.864891
NC_007610|NC_020871,0.872026
NC_007610|NC_024364,0.888178
NC_007610|NC_041862,0.904817
NC_007610,1.000000
NC_021781|NC_041862,0.937246
NC_021781,1.000000
NC_024383|NC_041862,0.956009
NC_024383|NC_047745,0.982978
NC_024383,1.000000
NC_047745,1.000000
NC_041862,1.000000
NC_024359|NC_024364,0.901151
NC_024359,1.000000
NC_024364,1.000000
NC_020871,1.000000
NC_009811|NC_025440,0.883140
NC_009811,1.000000
NC_025440,1.000000
NC_024787,1.000000
NC_024360|NC_047872,0.918332
NC_024360|NC_042048,0.958538
NC_024360,1.000000
NC_042048,1.000000
NC_047871|NC_047872,0.934187
NC_047871,1.000000
NC_047872,1.000000
NC_030925|NC_028944,0.576352
NC_030925|NC_022769,0.593360
NC_030925|NC_042140,0.615660
NC_030925|NC_047744,0.656810
NC_030925|NC_042133,0.671834
NC_030925|NC_027366,0.680777
NC_030925,1.000000
NC_048797|NC_027366,0.697882
NC_048797|NC_027374,0.718054
NC_048797,1.000000
NC_030920|NC_027374,0.734773
NC_030920,1.000000
NC_027374,1.000000
NC_027366,1.000000
NC_048652|NC_042133,0.689895
NC_048652|NC_048726,0.737853
NC_048652,1.000000
NC_021856|NC_048726,0.765140
NC_021856,1.000000
NC_022771|NC_048726,0.792237
